date,store_number,store_name,city,state,zip_code,item_number,category_name,vendor_name,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars
2012-01-31,3889,Wal-Mart 1005 / Waverly,WAVERLY,IA,50677,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,60,900.0
2012-01-31,3962,Durant Street Country Stop,HARLAN,IA,51537,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,4073,"Uptown Liquor, Llc",FOREST CITY,IA,50436,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3654,The Beverage Shop / Belmond,BELMOND,IA,50421,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,42984,SPICED RUM,Phillips Beverage Company,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,42984,SPICED RUM,Phillips Beverage Company,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,77318,SPICED RUM,Prestige Wine and Spirits Group,Rondiaz Rum Spiced,6,1750,10.0,15.0,3,45.0
2012-01-31,3016,Super Valu / bender's,DENVER,IA,50622,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,2,29.98
2012-01-31,2962,Dahl's / Johnston,JOHNSTON,IA,50131,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,300,4500.0
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,90,1350.0
2012-01-31,3563,Wal-Mart 0559 / Muscatine,MUSCATINE,IA,52761,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,12,180.0
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,4156,Fareway Stores #412 / Oelwein,OELWEIN,IA,50662,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,89617,TEQUILA,Jim Beam Brands,Sauza Cien Anos Reposado,12,750,10.0,15.0,24,360.0
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,42984,SPICED RUM,Phillips Beverage Company,Trader Vics Private Selection Spiced Rum,6,1750,10.0,15.0,6,90.0
2012-01-31,2448,Bottle Boutique,INDIANOLA,IA,50125,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,1,14.99
2012-01-31,2327,West Side Spirits,CORNING,IA,50841,46504,SPICED RUM,Proximo,Kraken Black Spiced Rum,12,750,10.0,14.99,2,29.98
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,46504,SPICED RUM,Proximo,Kraken Black Spiced Rum,12,750,10.0,14.99,2,29.98
2012-01-31,2233,Forbes Liquor Locker / remi,SPIRIT LAKE,IA,51360,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,3,44.97
2012-01-31,2607,Hy-Vee Wine and Spirits / Shenandoah,SHENANDOAH,IA,51601,10278,SCOTCH WHISKIES,Diageo Americas,Usher's Green Stripe,6,1750,10.0,14.99,6,89.94
2012-01-31,3629,Wal-Mart 1965 / Council Bluffs,COUNCIL BLUFFS,IA,51503,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,2584,Hy-Vee Food Store / Fort Madison,FORT MADISON,IA,52627,41991,AMERICAN COCKTAILS,"Sazerac Co., Inc.",Firefly Skinny Tea,12,750,10.0,15.0,2,30.0
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,60,900.0
2012-01-31,4252,Fareway Stores #840 / Monticello,MONTICELLO,IA,52310,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2524,Hy-Vee Food Store / Dubuque,DUBUQUE,IA,52001,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2518,Hy-Vee Wine and Spirits / Red Oak,RED OAK,IA,51566,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3648,Fairbank Food Center,FAIRBANK,IA,50629,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,3717,The Liquor Stop / Sumner,SUMNER,IA,50674,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,89617,TEQUILA,Jim Beam Brands,Sauza Cien Anos Reposado,12,750,10.0,15.0,6,90.0
2012-01-31,2651,Hy-Vee / Waverly,WAVERLY,IA,50677,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,12,179.88
2012-01-31,4156,Fareway Stores #412 / Oelwein,OELWEIN,IA,50662,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,6,89.94
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,2,29.98
2012-01-31,4325,Villisca Foods Inc.,VILLISCA,IA,50864,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,4204,Fareway Stores #025 / Clinton,CLINTON,IA,52733,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,12,180.0
2012-01-31,2487,Anamosa Family Foods,ANAMOSA,IA,52205,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2628,Hy-Vee Food Store / Eldora,ELDORA,IA,50627,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,4,60.0
2012-01-31,2839,CVS Pharmacy #8659 / Davenport,DAVENPORT,IA,52804,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,3606,Scotty's Liquor Store,GRUNDY CENTER,IA,50638,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,3,45.0
2012-01-31,2518,Hy-Vee Wine and Spirits / Red Oak,RED OAK,IA,51566,46504,SPICED RUM,Proximo,Kraken Black Spiced Rum,12,750,10.0,14.99,1,14.99
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,43244,SPICED RUM,Diageo Americas,Captain Morgan 100 Proof Spiced Rum,12,750,10.0,14.99,3,44.97
2012-01-31,3963,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,IA,51501,41209,VODKA FLAVORED,"Sazerac Co., Inc.",Firefly Sweet Tea Vodka,12,750,10.0,15.0,2,30.0
2012-01-31,2959,Dahl's / Merle Hay,DES MOINES,IA,50310,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,6,91.44
2012-01-31,4165,I-35 Spirits / Ankeny,ANKENY,IA,50023,58875,AMERICAN COCKTAILS,Proximo,Jose Cuervo Golden Margarita,6,1750,10.0,15.24,3,45.72
2012-01-31,2534,Hy-Vee Drugtown / Urbandale,URBANDALE,IA,50322,57092,AMERICAN COCKTAILS,"Bacardi U.S.A., Inc.",Bacardi Classic Cocktails Strawberry Daiquiri,6,1750,10.0,15.0,1,15.0
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,18,270.0
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,300,4500.0
2012-01-31,3632,Wal-Mart 2004 / Dubuque,DUBUQUE,IA,52003,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,12,180.0
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,12,180.0
2012-01-31,2607,Hy-Vee Wine and Spirits / Shenandoah,SHENANDOAH,IA,51601,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3858,Harolds Jack N Jill / Davenport,DAVENPORT,IA,52806,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3162,Nash Finch / Wholesale Food,MUSCATINE,IA,52761,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,4620,Nodaway Valley Market,FONTANELLE,IA,50846,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,6,90.0
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,4,60.0
2012-01-31,3994,Great Spirits Wine & Liquor Co.,ARNOLDS PARK,IA,51331,75210,MISC. AMERICAN CORDIALS & LIQUEURS,Prestige Wine and Spirits Group,Kinky Liqueur,6,750,10.0,15.0,4,60.0
2012-01-31,4309,The Party Pantry,COUNCIL BLUFFS,IA,51501,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,2191,Keokuk Spirits,KEOKUK,IA,52632,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,2549,Hy-Vee Food Store / Indianola,INDIANOLA,IA,50125,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,24,396.0
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,7,115.5
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,12,198.0
2012-01-31,3816,Swils,RED OAK,IA,51566,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,12,198.0
2012-01-31,3477,Sam's Club 6472 / Council Bluffs,COUNCIL BLUFFS,IA,51501,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,48,792.0
2012-01-31,3554,Dick's Beverage Depot,TRIPOLI,IA,50676,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,12,198.0
2012-01-31,3477,Sam's Club 6472 / Council Bluffs,COUNCIL BLUFFS,IA,51501,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,12,198.0
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,24,396.0
2012-01-31,3962,Durant Street Country Stop,HARLAN,IA,51537,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,6,99.0
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,36,594.0
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,2,33.0
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,2,33.0
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,2,33.0
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,4,66.0
2012-01-31,2448,Bottle Boutique,INDIANOLA,IA,50125,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,3654,The Beverage Shop / Belmond,BELMOND,IA,50421,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,4,66.0
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,5,82.5
2012-01-31,2460,"Liquor Barn, Inc.",HAMPTON,IA,50441,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,2625,Hy-Vee Wine and Spirits #2,DAVENPORT,IA,52804,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,24,396.0
2012-01-31,4247,Fareway Stores #879 / Belmond,BELMOND,IA,50421,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,1,16.5
2012-01-31,3717,The Liquor Stop / Sumner,SUMNER,IA,50674,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,3,49.5
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,12,198.0
2012-01-31,4132,Camanche Food Pride,CAMANCHE,IA,52730,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3554,Dick's Beverage Depot,TRIPOLI,IA,50676,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,12,198.0
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,24,396.0
2012-01-31,3482,Kick The Can,CARROLL,IA,51401,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,1,16.5
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,48,792.0
2012-01-31,2555,Hy-Vee Food Store / Keokuk,KEOKUK,IA,52632,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3488,Bender's Foods,BELLEVUE,IA,52031,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,12,198.0
2012-01-31,2522,Hy-Vee Wine and Spirits / Spirit Lak,SPIRIT LAKE,IA,51360,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,24,396.0
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,87416,TEQUILA,Proximo,Jose Cuervo Tradicional Silver,12,750,11.0,16.49,1,16.49
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,72,1188.0
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3632,Wal-Mart 2004 / Dubuque,DUBUQUE,IA,52003,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,6,99.0
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,2,33.0
2012-01-31,3962,Durant Street Country Stop,HARLAN,IA,51537,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,2413,Beecher Beverage,DUBUQUE,IA,52001,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,6,99.0
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,36,594.0
2012-01-31,2522,Hy-Vee Wine and Spirits / Spirit Lak,SPIRIT LAKE,IA,51360,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,36,594.0
2012-01-31,2522,Hy-Vee Wine and Spirits / Spirit Lak,SPIRIT LAKE,IA,51360,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,36,594.0
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,4,66.0
2012-01-31,3963,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,IA,51501,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,12,198.0
2012-01-31,3477,Sam's Club 6472 / Council Bluffs,COUNCIL BLUFFS,IA,51501,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,48,792.0
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,24,396.0
2012-01-31,2487,Anamosa Family Foods,ANAMOSA,IA,52205,69657,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Mentholmint,12,1000,11.0,16.5,1,16.5
2012-01-31,4247,Fareway Stores #879 / Belmond,BELMOND,IA,50421,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,1,16.5
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,64867,WHISKEY LIQUEUR,"Sazerac Co., Inc.",Fireball Cinnamon Whiskey,12,1000,11.0,16.5,2,33.0
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,48,792.0
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,3,49.5
2012-01-31,2556,Hy-Vee Wine and Spirits / Esthervill,ESTHERVILLE,IA,51334,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,4296,Circle B Market,KEOSAUQUA,IA,52565,69637,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11.0,16.5,12,198.0
2012-01-31,4262,Cork and Bottle / Carroll,CARROLL,IA,51401,69667,IMPORTED SCHNAPPS,"Sazerac Co., Inc.",Dr. Mcgillicuddy's Vanilla,12,1000,11.0,16.5,2,33.0
2012-01-31,4158,Fareway Stores #409 / Carroll,CARROLL,IA,51401,28866,IMPORTED DRY GINS,Diageo Americas,Tanqueray Gin,12,750,12.0,17.99,3,53.97
